לדהות;דהה;verb;пааль;тускнеть, блекнуть, выцветать
להדהות;דהה;verb;hифъиль;выцвечивать, вызвать выцветание
להידהם;דהם;verb;нифъаль;поражаться, быть ошеломленным
להדהים;דהם;verb;hифъиль;поражать, ошеломлять
לדהור;דהר;verb;пааль;мчаться, скакать
לדוג;דוג;verb;пааль;удить, ловить рыбу
לדווח;דוח;verb;пиэль;доложить
להדיח;דוח;verb;hифъиль;полоскать, мыть
לדוות;דוה;verb;пааль;болеть, скорбеть, страдать 
לדון;דון;verb;пааль;обсуждать приговорить
להידון;דון;verb;нифъаль;обсуждаться
לדור;דור;verb;пааль;проживать
לדוש;דוש;verb;пааль;давить ногами копаться, обсуждать
לדווש;דוש;verb;пиэль;жать на педали, крутить педали
להידחות;דחה;verb;нифъаль;быть отложенным быть отвергнутым
לדחות;דחה;verb;пааль;откладывать отказывать отталкивать
לדחוס;דחס;verb;пааль;сдавливать, стискивать
לדחוף;דחף;verb;пааль;толкать
להידחף;דחף;verb;нифъаль;быть оттолкнутым
לדחוק;דחק;verb;пааль;давить, теснить подгонять, подстегивать
להידחק;דחק;verb;нифъаль;пролезать, протискиваться быть затолканным, вытесненным
להדחיק;דחק;verb;hифъиль;подавлять, вытеснять 
להידיין;דין;verb;hитпаэль;спорить, дискутировать судиться
לדייק;דיק;verb;пиэль;быть точным быть пунктуальным
לדכא;דכא;verb;пиэль;угнетать, давить вызывать депрессию
לדלוג;דלג;verb;пааль;перепрыгивать, перескакивать, пропускать  
לדלג;דלג;verb;пиэль;перепрыгивать, перескакивать, пропускать 
לדלדל;דלדל;verb;пиэль;изнурять, истощать ослаблять, обеднять
להידלדל;דלדל;verb;hитпаэль;истощаться слабеть, беднеть
לדלות;דלה;verb;пааль;черпать почерпнуть 
לדלות;דלה;verb;пиэль;поднять 
לדלל;דלל;verb;пиэль;разрежать, разбавлять
דל;דלל;verb;пааль;слабеть 
להדליף;דלף;verb;hифъиль;разглашать секрет
לדלוף;דלף;verb;пааль;протекать, капать
להידלק;דלק;verb;нифъаль;зажигаться, загораться
להדליק;דלק;verb;hифъиль;зажигать включать
לדלוק;דלק;verb;пааль;гореть гнаться за кемлибо 
לדמדם;דמדם;verb;пиэль;мерцать, едва светиться  бредить 
לדמות;דמה;verb;пааль;походить на чтолибо 
להידמות;דמה;verb;нифъаль;походить, казаться
לדמות;דמה;verb;пиэль;вообразить, уподобить чтолибо чемулибо 
להדמות;דמה;verb;hифъиль;моделировать, делать симуляцию
להידמות;דמה;verb;hитпаэль;уподобляться, имитировать  ассимилироваться 
לדמיין;דמין;verb;пиэль;вообразить, фантазировать
להידום;דמם;verb;нифъаль;замолчать быть заставленным молчать 
לדמם;דמם;verb;пиэль;кровоточить
לדום;דמם;verb;пааль;молчать, замолкнуть не двигаться
לדמוע;דמע;verb;пааль;плакать
לדסקס;דסקס;verb;пиэль;обсуждать  обрабатывать дисковой бороной 
לדעוך;דעך;verb;пааль;угасать, затухать
לדפדף;דפדף;verb;пиэль;листать, перелистывать
להדפיס;דפס;verb;hифъиль;отпечатать
להידפס;דפס;verb;нифъаль;быть напечатанным быть опубликованным
להידפק;דפק;verb;нифъаль;быть ударенным, потерпеть неудачу
לדפוק;דפק;verb;пааль;стучать, бить поиметь 
להתדפק;דפק;verb;hитпаэль;стучаться 
לדקדק;דקדק;verb;пиэль;делать чтолибо педантично, следить за тонкостями 
לדקלם;דקלם;verb;пиэль;декламировать
לדקור;דקר;verb;пааль;протыкать, колоть
להידקר;דקר;verb;нифъаль;быть зарезанным, заколотым ножом
לדרבן;דרבן;verb;пиэль;побуждать, стимулировать
לדרג;דרג;verb;пиэль;распределять по степеням, уровням и т д
לדרדר;דרדר;verb;пиэль;катить, скатывать с горки ухудшать
להידרדר;דרדר;verb;hитпаэль;катиться вниз портиться, ухудшаться
להידרך;דרך;verb;нифъаль;быть взведенным, подготовленным быть взведенным 
להדריך;דרך;verb;hифъиль;руководить, инструктировать
לדרוך;דרך;verb;пааль;наступать
להידרך;דרך;verb;нифъаль;на него наступили ногой
להדרים;דרם;verb;hифъиль;идти на юг
להידרס;דרס;verb;нифъаль;быть раздавленным, растерзанным
לדרוס;דרס;verb;пааль;раздавить, растерзать
להידרש;דרש;verb;нифъаль;требоваться
לדרוש;דרש;verb;пааль;требовать проповедовать
לדשדש;דשדש;verb;пиэль;топтаться
לדשן;דשן;verb;пиэль;удобрять
להבהב;הבהב;verb;пиэль;мерцать, светиться
לההביל;הבל;verb;hифъиль;испускать пар
להגות;הגה;verb;пааль;произносить
להיהגות;הגה;verb;нифъаль;произноситься рассматриваться
להגר;הגר;verb;пиэль;мигрировать
להדהד;הדהד;verb;пиэль;раздаваться, отзываться эхом
להדוף;הדף;verb;пааль;оттеснять, отталкивать
להדק;הדק;verb;пиэль;скреплять, сцеплять, стягивать
להתהדק;הדק;verb;hитпаэль;стягиваться, затягиваться, смыкаться
להתהדר;הדר;verb;hитпаэль;прихорашиваться, украшаться хвастаться
להדר;הדר;verb;пиэль;прославлять, восхвалять
להדור;הדר;verb;пааль;почитать, оказывать уважение 
להוות;הוה;verb;пиэль;образовывать, представлять собой
להתהוות;הוה;verb;hитпаэль;возникнуть, быть созданным
להוון;הון;verb;пиэль;капитализировать
להזות;הזה;verb;пааль;грезить
להיות;היה;verb;пааль;быть
נהיה;היה;verb;нифъаль;стать, сделаться
ללכת;הלך;verb;пааль;идти
להלך;הלך;verb;пиэль;расхаживать
להתהלך;הלך;verb;hитпаэль;прохаживаться
להלל;הלל;verb;пиэль;восхвалять, прославить
להתהלל;הלל;verb;hитпаэль;восхваляться, прославляться
לההל;הלל;verb;hифъиль;светить, освещать 
להלום;הלם;verb;пааль;быть к лицу, подходить, соответствовать
להלום;הלם;verb;пааль;ударять, ошеломлять
להמהם;המהם;verb;пиэль;напевать, бормотать
להמות;המה;verb;пиэль;шуметь, гудеть 
להמות;המה;verb;пааль;шуметь, гудеть
להום;המם;verb;пааль;ошеломлять, поражать
להמם;המם;verb;пиэль;поражать, ошеломлять
להמר;המר;verb;пиэль;делать ставку
להנדס;הנדס;verb;пиэль;разработать, придумать решить проблему  одурачить 
להנהן;הנהן;verb;пиэль;кивать, поддакивать
ליהנות;הנה;verb;нифъаль;наслаждаться, получать удовольствие 
להסות;הסה;verb;пиэль;заставить замолчать 
להסס;הסס;verb;пиэль;сомневаться, колебаться
להתהפך;הפך;verb;hитпаэль;перевернуться
להפוך;הפך;verb;пааль;перевернуть, превратить, стать кемлибо 
להיהפך;הפך;verb;нифъаль;перевернуться, стать кемлибо 
להפנט;הפנט;verb;пиэль;гипнотизировать
להרוג;הרג;verb;пааль;убивать
להיהרג;הרג;verb;нифъаль;быть убитым
להרהר;הרהר;verb;пиэль;думать, размышлять о чемлибо 
להרות;הרה;verb;пааль;забеременеть
להיהרס;הרס;verb;нифъаль;быть разрушенным, уничтоженным сильно устать 
להרוס;הרס;verb;пааль;разрушать, губить
להתל;התל;verb;пиэль;дурачить 
לוודא;ודא;verb;пиэль;удостоверять, подтверждать
להתוודות;ודה;verb;hитпаэль;признаваться
להתוודע;ודע;verb;hитпаэль;познакомиться с кемлибо 
להתווכח;וכח;verb;hитпаэль;дискутировать, спорить
להוליך;ולך;verb;hифъиль;вести, проводить
לווסת;וסת;verb;пиэль;регулировать
להווריד;ורד;verb;hифъиль;порозоветь сделать розовым
לוותר;ותר;verb;пиэль;уступать, отказаться
לזבוח;זבח;verb;пааль;принести в жертву 
לזבח;זבח;verb;пиэль;приносить в жертву животных 
להיזבח;זבח;verb;нифъаль;быть принесенным в жертву 
לזבל;זבל;verb;пиэль;удобрять, унавоживать говорить чепуху 
לזגזג;זגזג;verb;пиэль;двигаться зигзагом 
להזהיב;זהב;verb;hифъиль;золотить становиться золотого цвета
לזהות;זהה;verb;пиэль;опознавать, идентифицировать
להזדהות;זהה;verb;hитпаэль;назвать себя, солидаризироваться
לזהם;זהם;verb;пиэль;загрязнять, осквернять
להזדהם;זהם;verb;hитпаэль;загрязниться заразиться
לזהור;זהר;verb;пааль;блестеть, сиять
להזהיר;זהר;verb;hифъиль;предостерегать
להיזהר;זהר;verb;нифъаль;быть осторожным, остерегаться чеголибо 
לזוב;זוב;verb;пааль;течь, капать, истекать
לזווג;זוג;verb;пиэль;сочетать парами женить
להזדווג;זוג;verb;hитпаэль;спариваться, совокупляться
לזווד;זוד;verb;пиэль;укомплектовать
לזוד;זוד;verb;пааль;замышлять зло 
לזוז;זוז;verb;пааль;сдвигаться, трогаться с места
להזיז;זוז;verb;hифъиль;двигать, передвигать
להזין;זון;verb;hифъиль;питать, содержать вводить данные 
להיזון;זון;verb;нифъаль;питаться
לזון;זון;verb;пааль;питать, кормить 
להזיע;זוע;verb;hифъиль;потеть
לזוע;זוע;verb;пааль;шевелиться, двигаться 
להיזור;זור;verb;нифъаль;уйти 
לזוות;זות;verb;пиэль;повернуть, скосить, направить
להזדחל;זחל;verb;hитпаэль;ползти, тащиться
לזחול;זחל;verb;пааль;ползать, раболепствовать, пресмыкаться перед кемлибо 
להזיד;זיד;verb;hифъиль;грешить  
להזדיין;זין;verb;hитпаэль;вооружаться совокупляться
לזיין;זין;verb;пиэль;вооружать, исполнять половой акт
לזייף;זיף;verb;пиэль;подделывать, фальсифицировать
לזכות;זכה;verb;пааль;заслужить, удостоиться, выиграть
לזכות;זכה;verb;пиэль;оправдать, перевести на счет
לזכור;זכר;verb;пааль;помнить
להזכיר;זכר;verb;hифъиль;напоминать
להיזכר;זכר;verb;нифъаль;вспоминать 
לזלוג;זלג;verb;пааль;проливаться, литься
לזלזל;זלזל;verb;пиэль;пренебрегать чемлибо 
לזלול;זלל;verb;пааль;жрать, обжираться
להזליף;זלף;verb;hифъиль;опрыскивать капать 
לזמזם;זמזם;verb;пиэль;гудеть
להזים;זמם;verb;hифъиль;опровергнуть 
לזמום;זמם;verb;пааль;замышлять 
לזמן;זמן;verb;пиэль;созывать, вызывать
להזמין;זמן;verb;hифъиль;приглашать, заказывать
להזדמן;זמן;verb;hитпаэль;случиться, случайно встретиться
לזמר;זמר;verb;пиэль;петь
לזמור;זמר;verb;пааль;подрезать 
לזנב;זנב;verb;пиэль;преследовать, гнаться за кемлибо  украсть, стащить 
להזדנב;זנב;verb;hитпаэль;волочиться, плестись хвостом за чемлибо 
לזנוח;זנח;verb;пааль;оставлять, бросать
להזניח;זנח;verb;hифъиль;забрасывать, запускать
לזנות;זנה;verb;пааль;развратничать, прелюбодействовать
לזנות;זנה;verb;пиэль;развратничать, прелюбодействовать 
לזנק;זנק;verb;пиэль;прыгнуть 
להזניק;זנק;verb;hифъиль;запустить  начать 
לזעזע;זעזע;verb;пиэль;сотрясать, потрясать
להזדעזע;זעזע;verb;hитпаэль;содрогаться, ужасаться
לזעום;זעם;verb;пааль;гневаться на чтолибо 
להיזעם;זעם;verb;нифъаль;быть разгневанным 
לזעוף;זעף;verb;пааль;возмущаться, гневаться
להזעיף;זעף;verb;hифъиль;гневаться 
להזעיק;זעק;verb;hифъиль;созывать, призывать, звать на помощь
לזעוק;זעק;verb;пааль;кричать, вопить
להזדעק;זעק;verb;hитпаэль;вскричать, возмутиться 
לזער;זער;verb;пиэль;уменьшить 
לזפת;זפת;verb;пиэль;смолить, смазывать дегтем, асфальтировать
להזדקן;זקן;verb;hитпаэль;стариться, состариться
להזקין;זקן;verb;hифъиль;стареть старить, делать старым
זקן;זקן;verb;пааль;стареть, состариться
להיזקף;זקף;verb;нифъаль;быть отнесенным на счет коголибо 
להזדקף;זקף;verb;hитпаэль;выпрямляться, разгибаться
לזקוף;זקף;verb;пааль;выпрямлять, ставить вертикально, поднимать зачислить, записать на счет
לזקק;זקק;verb;пиэль;перегонять, дистиллировать
להיזקק;זקק;verb;нифъаль;нуждаться, иметь потребность в чемлибо 
להזדקק;זקק;verb;hитпаэль;иметь необходимость в чемлибо 
להזקיק;זקק;verb;hифъиль;вынудить, сделать необходимым
להזדקר;זקר;verb;hитпаэль;выделяться, торчать
לזרגג;זרגג;verb;пиэль;портить, рушить  совокупляться 
לזרז;זרז;verb;пиэль;подгонять, поторапливать
להזדרז;זרז;verb;hитпаэль;торопиться
לזרזף;זרזף;verb;пиэль;литься, течь, капать 
לזרוח;זרח;verb;пааль;светить, сиять, восходить
לזרות;זרה;verb;пааль;разбрасывать, рассеивать
להיזרות;זרה;verb;нифъаль;быть разбросанным, рассеянным
להזרים;זרם;verb;hифъиль;лить, вливать
לזרום;זרם;verb;пааль;течь, струиться, литься быть гибким 
לזרוע;זרע;verb;пааль;сеять
להיזרע;זרע;verb;нифъаль;быть посеянным
לזרוק;זרק;verb;пааль;бросать
להיזרק;זרק;verb;нифъаль;быть брошенным, кинутым
להזריק;זרק;verb;hифъиль;впрыскивать, делать укол
להיחבא;חבא;verb;нифъаль;быть укрытым, спрятанным
להתחבא;חבא;verb;hитпаэль;укрыться, спрятаться
להחביא;חבא;verb;hифъиль;укрыть, спрятать
לחבב;חבב;verb;пиэль;симпатизировать комулибо 
לחבוב;חבב;verb;пааль;любить, относиться с симпатией 
להתחבב;חבב;verb;hитпаэль;понравиться, полюбиться комулибо 
לחבוט;חבט;verb;пааль;ударять, бить
להיחבט;חבט;verb;нифъаль;удариться при падении 
להתחבט;חבט;verb;hитпаэль;колебаться, обдумывать , биться, извиваться бороться 
לחבל;חבל;verb;пиэль;производить диверсию, вредить чемулибо 
להיחבל;חבל;verb;нифъаль;подвергнуться ранению
לחבול;חבל;verb;пааль;ранить, повреждать
לחבק;חבק;verb;пиэль;обнять
לחבוק;חבק;verb;пааль;обхватить, обнять
להתחבק;חבק;verb;hитпаэль;обниматься
להחביר;חבר;verb;hифъиль;соединить, присоединить 
לחבר;חבר;verb;пиэль;соединять
להתחבר;חבר;verb;hитпаэль;соединяться
לחבור;חבר;verb;пааль;объединяться, соединяться
להיחבש;חבש;verb;нифъаль;быть забинтованным
לחבוש;חבש;verb;пааль;забинтовать надеть 
לחוג;חגג;verb;пааль;праздновать
להיחגג;חגג;verb;нифъаль;отмечаться, быть отпразднованным
לחגור;חגר;verb;пааль;опоясаться
לחדד;חדד;verb;пиэль;точить, заострять
לחדול;חדל;verb;пааль;прекратить, отстать 
להחדיר;חדר;verb;hифъиль;внедрять, вводить
לחדור;חדר;verb;пааль;проникать 
לחדש;חדש;verb;пиэль;обновлять, вводить новое
להתחדש;חדש;verb;hитпаэль;обновляться, возобновляться
לחוב;חוב;verb;пааль;быть должным, быть обязанным
לחוג;חוג;verb;пааль;описывать круги
לחוד;חוד;verb;пааль;загадывать загадку
לחווט;חוט;verb;пиэль;соединять проводами, делать проводку, прошивку
להחוות;חוה;verb;hифъиль;делать знак
לחוות;חוה;verb;пааль;испытывать, переживать
לחוות;חוה;verb;пиэль;выражать, изъявлять
לחול;חול;verb;пааль;распространяться, происходить
להתחולל;חול;verb;hитпаэль;свершаться, происходить
להחיל;חול;verb;hифъиль;распространять, обязать
לחולל;חול;verb;пиэль;плясать, танцевать 
לחוס;חוס;verb;пааль;сберегать, сжалиться 
להתחוור;חור;verb;hитпаэль;проясниться
להחוויר;חור;verb;hифъиль;бледнеть
לחוש;חוש;verb;пааль;чувствовать , торопиться
להחיש;חוש;verb;hифъиль;подгонять, торопить
לחזות;חזה;verb;пааль;предвидеть, наблюдать
להתחזות;חזה;verb;hитпаэль;притворяться 
לחזק;חזק;verb;пиэль;укреплять, усиливать
להתחזק;חזק;verb;hитпаэль;укрепляться, усиливаться
להחזיק;חזק;verb;hифъиль;держать, удерживаться
לחזוק;חזק;verb;пааль;быть сильным крепнуть, усиливаться 
לחזור;חזר;verb;пааль;возвращаться повторять чтолибо 
לחזר;חזר;verb;пиэль;ухаживать за кемлибо 
להחזיר;חזר;verb;hифъиль;возвращать
להחטיא;חטא;verb;hифъиль;промахнуться
לחטוא;חטא;verb;пааль;грешить
לחטא;חטא;verb;пиэль;дезинфицировать
להתחטא;חטא;verb;hитпаэль;очиститься   подлизываться 
לחטוב;חטב;verb;пааль;обрубить, обтесать
להיחטב;חטב;verb;нифъаль;быть обрубленным, обтесанным
לחטט;חטט;verb;пиэль;ковыряться, копаться
להיחטף;חטף;verb;нифъаль;быть схваченным, похищенным
להחטיף;חטף;verb;hифъиль;врезать комулибо 
לחטוף;חטף;verb;пааль;схватить, похитить
להתחייב;חיב;verb;hитпаэль;обязываться
לחייב;חיב;verb;пиэль;обязывать, требовать
לחייג;חיג;verb;пиэль;набирать номер телефона
לחייט;חיט;verb;пиэль;шить на заказ 
להחיות;חיה;verb;hифъиль;оживлять, пробуждать к жизни
לחיות;חיה;verb;пааль;жить
לחייך;חיך;verb;пиэль;улыбаться
לחולל;חיל;verb;пиэль;причинять, создавать
להתחולל;חיל;verb;hитпаэль;происходить, свершаться
לחייל;חיל;verb;пиэль;вербовать на военную службу
לחכות;חכה;verb;пиэль;ждать чеголибо 
לחכך;חכך;verb;пиэль;тереть
להתחכך;חכך;verb;hитпаэль;тереться обо чтолибо 
להתחכם;חכם;verb;hитпаэль;умничать
לחכום;חכם;verb;пааль;становиться мудрее
להחכים;חכם;verb;hифъиль;поумнеть, стать мудрым умудрять, вразумлять
להיחכר;חכר;verb;нифъаль;быть арендованным
להחכיר;חכר;verb;hифъиль;сдавать в аренду
לחכור;חכר;verb;пааль;арендовать
לחלוב;חלב;verb;пааль;доить
להחליד;חלד;verb;hифъиль;ржаветь
לחלחל;חלחל;verb;пиэль;просачиваться, проникать в 
להתחלחל;חלחל;verb;hитпаэль;содрогаться, пугаться
להיחכר;חכר;verb;нифъаль;быть арендованным
להחכיר;חכר;verb;hифъиль;сдавать в аренду
לחכור;חכר;verb;пааль;арендовать
לחלוב;חלב;verb;пааль;доить
להחליד;חלד;verb;hифъиль;ржаветь
לחלחל;חלחל;verb;пиэль;просачиваться, проникать в 
להתחלחל;חלחל;verb;hитпаэль;содрогаться, пугаться
להחל;חלל;verb;hифъиль;начинать, начинаться 
להחלים;חלם;verb;hифъиль;выздороветь, поправиться
לחלום;חלם;verb;пааль;мечтать 
להחליף;חלף;verb;hифъиль;обменивать, менять
להתחלף;חלף;verb;hитпаэль;обмениваться, меняться
לחלוף;חלף;verb;пааль;миновать
לחלוץ;חלץ;verb;пааль;снимать 
להיחלץ;חלץ;verb;нифъаль;быть высвобожденным, спастись
לחלץ;חלץ;verb;пиэль;высвобождать
לחלק;חלק;verb;пиэль;делить, раздавать
להחליק;חלק;verb;hифъиль;скользить делать гладким
לחלוק;חלק;verb;пааль;делить, раздавать оспаривать
להתחלק;חלק;verb;hитпаэль;делиться, распределяться поскользнуться
להיחלק;חלק;verb;нифъаль;разделяться расходиться во мнениях, не соглашаться
להחליש;חלש;verb;hифъиль;слабеть, ослаблять
לחלוש;חלש;verb;пааль;слабеть
להתחלש;חלש;verb;hитпаэль;слабеть 
להיחלש;חלש;verb;нифъаль;слабеть
לחלוש;חלש;verb;пааль;господствовать над чемлибо 
להחמיא;חמא;verb;hифъиль;говорить комплименты
לחמוד;חמד;verb;пааль;страстно желать, заглядываться
לחמול;חמל;verb;пааль;сжалиться над кемлибо 
לחמם;חמם;verb;пиэль;нагревать, подогревать
להתחמם;חמם;verb;hитпаэль;нагреваться, возбуждаться
להחמיץ;חמץ;verb;hифъиль;скиснуть упустить возможность
לחמוץ;חמץ;verb;пааль;скисать заквашиваться 
להתחמץ;חמץ;verb;hитпаэль;закисать 
לחמצן;חמצן;verb;пиэль;окислять
להתחמצן;חמצן;verb;hитпаэль;окисляться
להתחמק;חמק;verb;hитпаэль;ускользать, уклоняться
לחמוק;חמק;verb;пааль;ускользать
להחמיר;חמר;verb;hифъиль;затруднять ухудшаться
להתחמש;חמש;verb;hитпаэль;вооружаться
לחנוט;חנט;verb;пааль;бальзамировать
להיחנט;חנט;verb;нифъаль;быть забальзамированным
לחנות;חנה;verb;пааль;встать на стоянку устроить лагерь
להחנות;חנה;verb;hифъиль;поставить на стоянку
לחנך;חנך;verb;пиэль;учить, воспитывать
להיחנך;חנך;verb;нифъаль;быть заложенным, торжественно открытым
להתחנך;חנך;verb;hитпаэль;воспитываться
לחנוך;חנך;verb;пааль;провести церемонию открытия
להתחנן;חנן;verb;hитпаэль;взмолиться, просить о пощаде
לחון;חנן;verb;пааль;амнистировать наделять, одарять
מחונן;חנן;verb;пуаль;получить , быть наделенным чемлибо
להיחן;חנן;verb;нифъаль;быть одаренным, наделенным  
להתחנף;חנף;verb;hитпаэль;заискивать
להחניף;חנף;verb;hифъиль;льстить
לחנוק;חנק;verb;пааль;душить
להיחנק;חנק;verb;нифъаль;задыхаться
להחניק;חנק;verb;hифъиль;душить, удушать
להתחסד;חסד;verb;hитпаэль;строить из себя праведника
לחסות;חסה;verb;пааль;находить укрытие
להיחסך;חסך;verb;нифъаль;быть сэкономленным
לחסוך;חסך;verb;пааль;делать сбережения, экономить
לחסל;חסל;verb;пиэль;ликвидировать
להתחסל;חסל;verb;hитпаэль;ликвидироваться
להיחסם;חסם;verb;нифъаль;быть прегражденным, закрытым
לחסום;חסם;verb;пааль;преграждать, закрывать
לחסן;חסן;verb;пиэль;укреплять, делать прививку
להתחסן;חסן;verb;hитпаэль;прививаться, делать прививку
להתחסן;חסן;verb;hитпаэль;укрепляться, развивать иммунитет
לחספס;חספס;verb;пиэль;делать шероховатым
להחסיר;חסר;verb;hифъиль;вычитать, отнимать отсутствовать, пропускать 
לחסור;חסר;verb;пааль;недоставать
לחסר;חסר;verb;пиэль;отнимать, вычитать
להיחפז;חפז;verb;нифъаль;спешить, торопиться
לחפות;חפה;verb;пиэль;покрывать, прикрывать
לחוף;חפף;verb;пааль;дублировать, покрывать
לחופף;חפף;verb;пиэль;покрывать сверху
להתחפף;חפף;verb;hитпаэль;убираться, сматываться 
לחפוף;חפף;verb;пааль;мыть 
לחפוף;חפף;verb;пааль;соответствовать, совпадать покрывать 
לחפוץ;חפץ;verb;пааль;желать, хотеть чеголибо 
לחפור;חפר;verb;пааль;копать, рыть
להיחפר;חפר;verb;нифъаль;быть выкопанным
להתחפר;חפר;verb;hитпаэль;окопаться
לחפש;חפש;verb;пиэль;искать
להתחפש;חפש;verb;hитпаэль;маскироваться под 
לחצוב;חצב;verb;пааль;вырубать , высекать
להיחצב;חצב;verb;нифъаль;быть вырубленным , высеченным
לחצות;חצה;verb;пааль;пересекать
להיחצות;חצה;verb;нифъаль;разделяться, пересекаться
להתחצף;חצף;verb;hитпаэль;обнаглеть, вести себя вызывающе
לחצצר;חצצר;verb;пиэль;играть на трубе
לחקות;חקה;verb;пиэль;подражать комулибо 
להתחקות;חקה;verb;hитпаэль;расследовать 
לחוקק;חקק;verb;пиэль;устанавливать закон
להיחקק;חקק;verb;нифъаль;быть выгравированным быть принятым 
לחקוק;חקק;verb;пааль;гравировать 
לחקור;חקר;verb;пааль;исследовать, расследовать
להיחקר;חקר;verb;нифъаль;быть расследованным, исследованным
להיחרב;חרב;verb;нифъаль;быть разрушенным
לחרוב;חרב;verb;пааль;разрушаться, высыхать от жары
להחריב;חרב;verb;hифъиль;разрушать, порушить
לחרבן;חרבן;verb;пиэль;испражняться, портить дело
להתחרבן;חרבן;verb;hитпаэль;провалиться, окончиться неудачей, лопнуть 
לחרוג;חרג;verb;пааль;выходить за рамки 
לחרוד;חרד;verb;пааль;тревожиться о чемлибо 
להיחרד;חרד;verb;нифъаль;внезапно пугаться чеголибо 
להחריד;חרד;verb;hифъиль;пугать, ужасать 
לחרוז;חרז;verb;пааль;рифмовать
להיחרז;חרז;verb;нифъаль;быть рифмованным быть нанизанным 
להתחרז;חרז;verb;hитпаэль;рифмоваться
לחרחר;חרחר;verb;пиэль;затевать ссору
לחרוט;חרט;verb;пааль;вытачивать, гравировать
להיחרט;חרט;verb;нифъаль;быть выточенным, выгравированным
להתחרט;חרט;verb;hитпаэль;сожалеть, раскаиваться в чемлибо 
לחרטט;חרטט;verb;пиэль;говорить чепуху 
להתחרות;חרה;verb;hитпаэль;соперничать, конкурировать с 
לחרות;חרה;verb;пааль;гневаться, сердиться  
להחרות;חרה;verb;hифъиль;соглашаться, присоединться к мнению  
לחרוך;חרך;verb;пааль;опалять, обугливать
להיחרך;חרך;verb;нифъаль;быть опаленным, обугленным
להחרים;חרם;verb;hифъиль;бойкотировать конфисковать
להחריף;חרף;verb;hифъиль;обостряться
לחרף;חרף;verb;пиэль;проклинать, оскорблять 
לחרוף;חרף;verb;пааль;зимовать 
להתחרפן;חרפן;verb;hитпаэль;чокнуться, сойти с ума 
להיחרץ;חרץ;verb;нифъаль;быть предопределенным, решенным заранее
לחרוץ;חרץ;verb;пааль;выскрести решать, выносить приговор
לחרוק;חרק;verb;пааль;скрипеть, скрежетать
לחרר;חרר;verb;пиэль;перфорировать, делать отверстия в чемлибо
לחרוש;חרש;verb;пааль;пахать, вспахивать
להחריש;חרש;verb;hифъиль;оглушать онеметь
להיחרש;חרש;verb;нифъаль;быть вспаханным
להתחרש;חרש;verb;hитпаэль;оглохнуть
לחרות;חרת;verb;пааль;выдолбить
לחשוב;חשב;verb;пааль;думать
להיחשב;חשב;verb;нифъаль;считаться чемлибо 
לחשב;חשב;verb;пиэль;считать, рассчитывать
להחשיב;חשב;verb;hифъиль;ценить
להתחשב;חשב;verb;hитпаэль;считаться, входить в положение 
להתחשבן;חשבן;verb;hитпаэль;проводить взаимные расчеты сводить счеты 
לחשבן;חשבן;verb;пиэль;высчитывать вести счет 
לחשוד;חשד;verb;пааль;подозревать 
להיחשד;חשד;verb;нифъаль;попасть под подозрение
להחשיד;חשד;verb;hифъиль;вызывать подозрение
להחשות;חשה;verb;hифъиль;замолчать заставить молчать 
לחשוך;חשך;verb;пааль;темнеть
להחשיך;חשך;verb;hифъиль;затемнять темнеть
לחשל;חשל;verb;пиэль;ковать металл
להתחשל;חשל;verb;hитпаэль;выковываться, коваться
לחשמל;חשמל;verb;пиэль;электризовать
להתחשמל;חשמל;verb;hитпаэль;быть пораженным электрическим током
להיחשף;חשף;verb;нифъаль;быть обнаженным обнаруживаться
לחשוף;חשף;verb;пааль;обнажать, обнаруживать
לחשק;חשק;verb;пиэль;обуздать, застопорить
להתחשק;חשק;verb;hитпаэль;захотеться, приспичить
להיחשק;חשק;verb;нифъаль;быть желанным
לחשוק;חשק;verb;пааль;страстно желать чеголибо 
לחשוש;חשש;verb;пааль;опасаться, беспокоиться 
לחתוך;חתך;verb;пааль;резать, отрезать
להיחתך;חתך;verb;нифъаль;быть отрезанным, порезаться чемлибо 
לחתך;חתך;verb;пиэль;резать, заниматься резьбой  разрезать, разделять 
לחתל;חתל;verb;пиэль;пеленать
להיחתם;חתם;verb;нифъаль;быть подписанным, запечатанным
להחתים;חתם;verb;hифъиль;подписать 
לחתום;חתם;verb;пааль;подписывать, ставить печать, завершать
לחתן;חתן;verb;пиэль;поженить 
לומר;אמר;verb;пааль;сказать 
לאמת;אמת;verb;пиэль;подтверждать, удостоверять
להתאמת;אמת;verb;hитпаэль;подтверждаться
להיאמר;אמר;verb;нифъаль;быть сказанным
להאמיר;אמר;verb;hифъиль;расти, подниматься, увеличиваться
לומר;אמר;verb;пааль;сказать 
לאמת;אמת;verb;пиэль;подтверждать, удостоверять
להתאמת;אמת;verb;hитпаэль;подтверждаться
להתחתן;חתן;verb;hитпаэль;жениться, выйти замуж 
לחתור;חתר;verb;пааль;грести, бороться за чтолибо  подкапываться
לטאטא;טאטא;verb;пиэль;мести, подметать
לטבוח;טבח;verb;пааль;зарезать, забивать 
להיטבח;טבח;verb;нифъаль;быть зарезанным, убитым
לטבול;טבל;verb;пааль;обмакивать, погружать
להיטבל;טבל;verb;нифъаль;быть обмакиваемым, погружаться
להטביל;טבל;verb;hифъиль;обмакивать, погружать крестить
לטבוע;טבע;verb;пааль;тонуть чеканить
